Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
24,0,506,1,29,1,2,1725,2,1,91,3,1,2,1,3,3907,3622,1,0,13,3,2,3,6,2,4,6,2,1,2,0
46,0,717,1,13,4,1,1727,3,1,34,3,2,5,2,1,5562,9697,6,0,14,3,4,0,19,3,3,10,7,0,9,0
35,0,1370,1,27,4,1,1728,4,1,49,3,2,4,3,2,6883,5151,2,0,16,3,2,1,17,3,3,7,7,0,7,0
30,0,793,1,16,1,1,1729,2,1,33,3,1,3,4,2,2862,3811,1,0,12,3,2,1,10,2,2,10,0,0,8,0
47,2,543,2,2,4,4,1731,3,1,87,3,2,1,2,2,4978,3536,7,0,11,3,4,1,4,3,1,1,0,0,0,0
46,0,1277,2,2,3,1,1732,3,1,74,3,3,1,4,3,10368,5596,4,1,12,3,2,1,13,5,2,10,6,0,3,0
36,0,1456,2,13,5,4,1733,2,1,96,2,2,1,1,3,6134,8658,5,1,13,3,2,3,16,3,3,2,2,2,2,1
32,0,964,2,1,2,1,1734,1,1,34,1,2,1,2,1,6735,12147,6,0,15,3,2,0,10,2,3,0,0,0,0,1
23,0,160,1,4,1,2,1735,3,0,51,3,1,2,2,1,3295,12862,1,0,13,3,3,0,3,3,1,3,2,1,2,0
31,1,163,1,24,1,5,1736,4,0,30,3,2,4,4,1,5238,6670,2,0,20,4,4,0,9,3,2,5,4,1,4,0
39,2,792,1,1,3,1,1737,4,1,77,3,2,2,4,2,6472,8989,1,1,15,3,4,1,9,2,3,9,8,5,8,0
32,0,371,2,19,3,1,1739,4,1,80,1,3,1,3,2,9610,3840,3,0,13,3,3,1,10,2,1,4,3,0,2,0
40,0,611,2,7,4,2,1740,2,1,88,3,5,6,2,1,19833,4349,1,0,14,3,2,0,21,3,2,21,8,12,8,0
45,0,176,3,4,3,1,1744,3,0,56,1,3,3,3,2,9756,6595,4,0,21,4,3,2,9,2,4,5,0,0,3,0
30,1,1312,1,2,4,5,1745,4,0,78,2,1,3,1,1,4968,26427,0,0,16,3,4,0,10,2,3,9,7,0,7,0
24,1,897,3,10,3,2,1746,1,1,59,3,1,3,4,2,2145,2097,0,0,14,3,4,1,3,2,3,2,2,2,1,0
30,1,600,3,8,3,3,1747,3,0,66,2,1,3,4,3,2180,9732,6,0,11,3,3,1,6,0,2,4,2,1,2,1
31,0,1003,2,5,3,5,1749,1,1,51,3,2,1,3,2,8346,20943,1,0,19,3,3,1,6,3,3,5,2,0,2,0
27,0,1054,1,8,3,2,1751,3,0,67,3,1,3,4,1,3445,6152,1,0,11,3,3,0,6,5,2,6,2,1,4,0
29,0,428,2,9,3,4,1752,2,0,52,1,1,7,2,1,2760,14630,1,0,13,3,3,0,2,3,3,2,2,2,2,1
29,1,461,1,1,3,1,1753,4,1,70,4,2,5,3,1,6294,23060,8,1,12,3,4,0,10,5,4,3,2,0,2,0
30,0,979,2,15,2,4,1754,3,1,94,2,3,1,1,3,7140,3088,2,0,11,3,1,1,12,2,3,7,7,1,7,0
34,0,181,1,2,4,2,1755,4,1,97,4,1,3,4,2,2932,5586,0,1,14,3,1,3,6,3,3,5,0,1,2,0
33,2,1283,2,2,3,4,1756,4,0,62,3,2,1,2,1,5147,10697,8,0,15,3,4,0,13,2,2,11,7,1,7,0
49,0,1313,2,11,4,4,1757,4,0,80,3,2,1,4,1,4507,8191,3,0,12,3,3,0,8,1,4,5,1,0,4,0
33,0,211,2,16,3,1,1758,1,0,74,3,3,1,1,1,8564,10092,2,1,20,4,3,0,11,2,2,0,0,0,0,1
38,1,594,1,2,2,2,1760,3,0,75,2,1,2,2,2,2468,15963,4,0,14,3,2,1,9,4,2,6,1,0,5,0
31,0,1079,2,16,4,4,1761,1,1,70,3,3,1,3,2,8161,19002,2,0,13,3,1,3,10,2,3,1,0,0,0,1
29,0,590,1,4,3,5,1762,4,0,91,2,1,3,1,3,2109,10007,1,0,13,3,3,1,1,2,3,1,0,0,0,0
30,0,305,1,16,3,1,1763,3,1,58,4,2,5,3,2,5294,9128,3,0,16,3,3,1,10,3,3,7,0,1,7,0
32,2,953,1,5,4,5,1764,2,1,65,3,1,3,2,1,2718,17674,2,0,14,3,2,0,12,3,3,7,7,0,7,0
38,0,833,1,18,3,2,1766,2,1,60,1,2,5,4,2,5811,24539,3,1,16,3,3,1,15,2,3,1,0,1,0,0
43,1,807,1,17,3,5,1767,3,1,38,2,1,3,3,2,2437,15587,9,1,16,3,4,1,6,4,3,1,0,0,0,1
42,0,855,1,12,3,2,1768,2,1,57,3,1,2,2,3,2766,8952,8,0,22,4,2,3,7,6,2,5,3,0,4,0
55,0,478,1,2,3,2,1770,3,1,60,2,5,8,1,2,19038,19805,8,0,12,3,2,3,34,2,3,1,0,0,0,0
33,2,775,1,4,3,5,1771,4,1,90,3,2,3,2,3,3055,6194,5,0,15,3,4,2,11,2,2,9,8,1,7,0
41,0,548,1,9,4,1,1772,3,1,94,3,1,2,1,3,2289,20520,1,0,20,4,2,2,5,2,3,5,3,0,4,0
34,2,1375,2,10,3,1,1774,4,1,87,3,2,1,3,3,4001,12313,1,1,14,3,3,1,15,3,3,15,14,0,7,0
53,2,661,1,1,4,2,1775,1,0,60,2,4,4,3,2,12965,22308,4,1,20,4,4,3,27,2,2,3,2,0,2,0
43,0,244,3,2,3,1,1778,2,1,97,3,1,3,4,1,3539,5033,0,0,13,3,2,0,10,5,3,9,7,1,8,0
34,0,511,2,3,2,1,1779,4,0,32,1,2,1,4,1,6029,25353,5,0,12,3,1,0,6,3,3,2,2,2,2,0
21,0,337,2,7,1,4,1780,2,1,31,3,1,7,2,1,2679,4567,1,0,13,3,2,0,1,3,3,1,0,1,0,1
38,0,1153,1,6,2,6,1782,4,0,40,2,1,2,3,2,3702,16376,1,0,11,3,2,1,5,3,3,5,4,0,4,0
22,0,1294,1,8,1,2,1783,3,0,79,3,1,2,1,2,2398,15999,1,1,17,3,3,0,1,6,3,1,0,0,0,1
31,0,196,2,29,4,4,1784,1,0,91,2,2,1,4,2,5468,13402,1,0,14,3,1,2,13,3,3,12,7,5,7,0
51,0,942,1,3,3,5,1786,1,0,53,3,3,6,3,2,13116,22984,2,0,11,3,4,0,15,2,3,2,2,2,2,0
37,0,589,2,9,2,4,1787,2,1,46,2,2,1,2,2,4189,8800,1,0,14,3,1,2,5,2,3,5,2,0,3,0
46,0,734,1,2,4,2,1789,3,1,46,3,5,8,4,3,19328,14218,7,1,17,3,3,1,24,3,3,2,1,2,2,0
36,0,1383,1,10,3,1,1790,4,1,90,3,3,5,1,2,8321,25949,7,1,13,3,4,1,15,1,3,12,8,5,7,0
44,1,429,1,1,2,2,1792,3,1,99,3,1,3,2,3,2342,11092,1,1,12,3,3,3,6,2,2,5,3,2,3,1
37,0,1239,3,8,2,6,1794,3,1,89,3,2,3,2,3,4071,12832,2,0,13,3,3,0,19,4,2,10,0,4,7,0
35,0,303,2,27,3,1,1797,3,1,84,3,2,1,4,1,5813,13492,1,1,18,3,4,0,10,2,3,10,7,7,7,1
33,0,867,1,8,4,1,1798,4,1,90,4,1,3,1,2,3143,6076,6,0,19,3,2,1,14,1,3,10,8,7,6,0
28,0,1181,1,1,3,1,1799,3,1,82,3,1,3,4,2,2044,5531,1,0,11,3,3,1,5,6,4,5,3,0,3,0
39,0,1253,1,10,1,2,1800,3,1,65,3,3,8,3,1,13464,7914,7,0,21,4,3,0,9,3,3,4,3,2,2,0
46,2,849,2,26,2,1,1801,2,1,98,2,2,1,2,1,7991,25166,8,0,15,3,3,0,6,3,3,2,2,2,2,0
40,0,616,1,2,2,1,1802,3,0,99,3,1,2,1,2,3377,25605,4,0,17,3,4,1,7,5,2,4,3,0,2,0
42,0,1128,1,13,3,2,1803,2,1,95,4,2,5,1,2,5538,5696,5,0,18,3,3,2,10,2,2,0,0,0,0,0
35,2,1180,1,2,2,2,1804,2,1,90,3,2,4,4,3,5762,24442,2,0,14,3,3,1,15,6,3,7,7,1,7,0
38,2,1336,3,2,3,3,1805,1,1,100,3,1,3,2,3,2592,7129,5,0,13,3,4,3,13,3,3,11,10,3,8,0
34,1,234,1,9,4,1,1807,4,1,93,3,2,2,1,2,5346,6208,4,0,17,3,3,1,11,3,2,7,1,0,7,1
37,0,370,1,10,4,2,1809,4,1,58,3,2,4,1,1,4213,4992,1,0,15,3,2,0,10,4,1,10,3,0,8,1
39,1,766,2,20,3,1,1812,3,1,83,3,2,1,4,3,4127,19188,2,0,18,3,4,1,7,6,3,2,1,2,2,0
43,2,343,1,9,3,1,1813,1,1,52,3,1,3,3,1,2438,24978,4,0,13,3,3,0,7,2,2,3,2,1,2,0
41,0,447,1,5,3,1,1814,2,1,85,4,2,5,2,1,6870,15530,3,0,12,3,1,0,11,3,1,3,2,1,2,0
41,0,796,2,4,1,4,1815,3,0,81,3,3,1,3,3,10447,26458,0,1,13,3,4,1,23,3,4,22,14,13,5,0
30,0,1092,1,10,3,2,1816,1,0,64,3,3,4,3,1,9667,2739,9,0,14,3,2,0,9,3,3,7,7,0,2,0
26,0,920,3,20,2,2,1818,4,0,69,3,1,3,2,2,2148,6889,0,1,11,3,3,0,6,3,3,5,1,1,4,1
46,0,261,1,21,2,2,1821,4,0,66,3,2,5,2,2,8926,10842,4,0,22,4,4,1,13,2,4,9,7,3,7,1
40,0,1194,1,1,3,1,1822,3,0,52,3,2,5,4,3,6513,9060,4,0,17,3,4,1,12,3,3,5,3,0,3,0
34,0,810,2,8,2,5,1823,2,1,92,4,2,1,3,2,6799,22128,1,0,21,4,3,2,10,5,3,10,8,4,8,0
58,2,350,2,2,3,2,1824,2,1,52,3,4,6,2,3,16291,22577,4,0,22,4,4,1,37,0,2,16,9,14,14,0
35,0,185,1,23,4,2,1826,2,1,91,1,1,2,3,2,2705,9696,0,0,16,3,2,1,6,2,4,5,4,0,3,0
47,0,1001,1,4,3,1,1827,3,0,92,2,3,4,2,3,10333,19271,8,1,12,3,3,1,28,4,3,22,11,14,10,0
40,0,750,1,12,3,1,1829,2,0,47,3,2,5,1,3,4448,10748,2,0,12,3,2,1,15,3,3,7,4,7,7,0
54,0,431,1,7,4,2,1830,4,0,68,3,2,3,4,2,6854,15696,4,0,15,3,2,1,14,2,2,7,1,1,7,0
31,1,1125,2,7,4,4,1833,1,0,68,3,3,1,1,2,9637,8277,2,0,14,3,4,2,9,3,3,3,2,2,2,0
28,0,1217,1,1,3,2,1834,3,0,67,3,1,3,1,2,3591,12719,1,0,25,4,3,1,3,3,3,3,2,1,2,0
38,0,723,2,2,4,4,1835,2,0,77,1,2,7,4,2,5405,4244,2,1,20,4,1,2,20,4,2,4,2,0,3,0
26,0,572,2,10,3,2,1836,3,1,46,3,2,1,4,1,4684,9125,1,0,13,3,1,0,5,4,3,5,3,1,2,0
58,1,1216,1,15,4,1,1837,1,1,87,3,4,8,3,2,15787,21624,2,1,14,3,2,0,23,3,3,2,2,2,2,0
18,2,1431,1,14,3,2,1839,2,0,33,3,1,3,3,1,1514,8018,1,0,16,3,3,0,0,4,1,0,0,0,0,0
31,0,359,3,18,5,3,1842,4,1,89,4,1,3,1,2,2956,21495,0,0,17,3,3,0,2,4,3,1,0,0,0,1
29,0,350,3,13,3,3,1844,1,1,56,2,1,3,1,3,2335,3157,4,1,15,3,4,3,4,3,3,2,2,2,0,1
45,2,589,2,2,4,1,1845,3,0,67,3,2,1,3,2,5154,19665,4,0,22,4,2,2,10,3,4,8,7,5,7,0
36,0,430,1,2,4,6,1847,4,0,73,3,2,3,2,2,6962,19573,4,1,22,4,4,1,15,2,3,1,0,0,0,0
43,1,1422,2,2,4,1,1849,1,1,92,3,2,1,4,2,5675,19246,1,0,20,4,3,1,7,5,3,7,7,7,7,0
27,1,1297,1,5,2,1,1850,4,0,53,3,1,2,4,1,2379,19826,0,1,14,3,3,0,6,3,2,5,4,0,2,0
29,1,574,1,20,1,2,1852,4,1,40,3,1,2,4,2,3812,7003,1,0,13,3,2,0,11,3,4,11,8,3,10,0
32,1,1318,2,10,4,4,1853,4,1,79,3,2,1,4,1,4648,26075,8,0,13,3,3,0,4,2,4,0,0,0,0,0
42,2,355,1,10,4,5,1854,3,1,38,3,1,3,3,2,2936,6161,3,0,22,4,2,2,10,1,2,6,3,3,3,0
47,0,207,1,9,4,1,1856,2,0,64,3,1,2,3,1,2105,5411,4,0,12,3,3,0,7,2,3,2,2,2,0,0
46,0,706,1,2,2,1,1857,4,1,82,3,3,4,4,3,8578,19989,3,0,14,3,3,1,12,4,2,9,8,4,7,0
28,2,280,3,1,2,1,1858,3,1,43,3,1,3,4,3,2706,10494,1,0,15,3,2,1,3,2,3,3,2,2,2,0
29,0,726,1,29,1,1,1859,4,1,93,1,2,5,3,3,6384,21143,8,0,17,3,4,2,11,3,3,7,0,1,6,0
42,0,1142,1,8,3,1,1860,4,1,81,3,1,2,3,1,3968,13624,4,0,13,3,4,0,8,3,3,0,0,0,0,0
32,0,414,2,2,4,4,1862,3,1,82,2,2,1,2,1,9907,26186,7,1,12,3,3,0,7,3,2,2,2,2,2,1
46,0,1319,2,3,3,5,1863,1,0,45,4,4,1,1,3,13225,7739,2,0,12,3,4,1,25,5,3,19,17,2,8,0
27,0,728,2,23,1,2,1864,2,0,36,2,2,7,3,2,3540,7018,1,0,21,4,4,1,9,5,3,9,8,5,8,0
29,0,352,3,6,1,2,1865,4,1,87,2,1,3,2,2,2804,15434,1,0,11,3,4,0,1,3,3,1,0,0,0,0
43,0,823,1,6,3,2,1866,1,0,81,2,5,6,3,2,19392,22539,7,0,13,3,4,0,21,2,3,16,12,6,14,0
48,0,1224,1,10,3,1,1867,4,1,91,2,5,8,2,2,19665,13583,4,0,12,3,4,0,29,3,3,22,10,12,9,0
29,1,459,1,24,2,1,1868,4,1,73,2,1,3,4,1,2439,14753,1,1,24,4,2,0,1,3,2,1,0,1,0,1
46,0,1254,2,10,3,1,1869,3,0,64,3,3,1,2,2,7314,14011,5,0,21,4,3,3,14,2,3,8,7,0,7,1
27,1,1131,1,15,3,1,1870,4,0,77,2,1,3,1,2,4774,23844,0,0,19,3,4,1,8,2,2,7,6,7,3,0
39,0,835,1,19,4,6,1871,4,1,41,3,2,3,4,3,3902,5141,8,0,14,3,2,3,7,2,3,2,2,2,2,0
55,0,836,1,2,4,5,1873,2,1,98,2,1,3,4,2,2662,7975,8,0,20,4,2,1,19,2,4,5,2,0,4,0
28,0,1172,2,3,3,2,1875,2,0,78,3,1,7,2,2,2856,3692,1,0,19,3,4,1,1,3,3,1,0,0,0,0
30,0,945,2,9,3,2,1876,2,1,89,3,1,7,4,1,1081,16019,1,0,13,3,3,0,1,3,2,1,0,0,0,1
22,0,391,1,7,1,1,1878,4,1,75,3,1,3,2,1,2472,26092,1,1,23,4,1,0,1,2,3,1,0,0,0,1
36,0,1266,2,10,4,5,1880,2,0,63,2,2,1,3,2,5673,6060,1,1,13,3,1,1,10,4,3,10,9,1,7,0
31,0,311,1,20,3,1,1881,2,1,89,3,2,2,3,3,4197,18624,1,0,11,3,1,1,10,2,3,10,8,0,2,0
34,0,1480,2,4,3,1,1882,3,1,64,3,3,1,4,2,9713,24444,2,1,13,3,4,3,9,3,3,5,3,1,0,0
29,0,592,1,7,3,1,1883,4,1,59,3,1,2,1,1,2062,19384,3,0,14,3,2,0,11,2,3,3,2,1,2,0
37,0,783,1,7,4,2,1885,4,1,78,3,2,3,1,2,4284,13588,5,1,22,4,3,1,16,2,3,5,3,0,4,0
35,0,219,1,16,2,6,1886,4,0,44,2,2,4,2,2,4788,25388,0,1,11,3,4,0,4,2,3,3,2,0,2,0
45,0,556,1,25,2,1,1888,2,0,93,2,2,4,4,2,5906,23888,0,0,13,3,4,2,10,2,2,9,8,3,8,0
36,1,1213,3,2,1,3,1890,2,1,94,2,2,3,4,1,3886,4223,1,0,21,4,4,0,10,2,2,10,1,0,8,0
40,0,1137,1,1,4,1,1892,1,1,98,3,4,6,1,3,16823,18991,2,0,11,3,1,1,22,3,3,19,7,11,16,0
26,0,482,1,1,2,1,1893,2,0,90,2,1,3,3,2,2933,14908,1,1,13,3,3,1,1,3,2,1,0,1,0,0
27,0,511,2,2,2,2,1898,1,0,89,4,2,1,3,1,6500,26997,0,0,14,3,2,0,9,5,2,8,7,0,7,0
48,1,117,1,22,3,2,1900,4,0,58,3,4,6,4,3,17174,2437,3,0,11,3,2,1,24,3,3,22,17,4,7,0
44,0,170,1,1,4,1,1903,2,1,78,4,2,5,1,2,5033,9364,2,0,15,3,4,1,10,5,3,2,0,2,2,0
34,2,967,1,16,4,5,1905,4,1,85,1,1,3,1,2,2307,14460,1,1,23,4,2,1,5,2,3,5,2,3,0,1
56,0,1162,1,24,2,1,1907,1,1,97,3,1,2,4,1,2587,10261,1,0,16,3,4,0,5,3,3,4,2,1,0,1
36,0,335,2,17,2,4,1908,3,1,33,2,2,1,2,2,5507,16822,2,0,16,3,3,2,12,1,1,4,2,1,3,0
41,0,337,2,8,3,4,1909,3,0,54,3,2,1,2,2,4393,26841,5,0,21,4,3,1,14,3,3,5,4,1,4,0
42,0,1396,1,6,3,2,1911,3,1,83,3,3,8,1,2,13348,14842,9,0,13,3,2,1,18,3,4,13,7,5,7,0
31,0,1079,2,10,2,2,1912,3,0,86,3,2,1,4,3,6583,20115,2,1,11,3,4,1,8,2,3,5,2,1,4,0
34,0,735,2,3,1,2,1915,4,0,75,2,2,1,4,2,8103,16495,3,1,12,3,3,0,9,3,2,4,2,0,1,0
31,0,471,1,4,3,2,1916,1,0,62,4,1,2,3,3,3978,16031,8,0,12,3,2,1,4,0,2,2,2,2,2,0
26,1,1096,1,6,3,6,1918,3,1,61,4,1,2,4,2,2544,7102,0,0,18,3,1,1,8,3,3,7,7,7,7,0
45,1,1297,1,1,4,2,1922,2,1,44,3,2,5,3,1,5399,14511,4,0,12,3,3,0,12,3,3,4,2,0,3,0
33,0,217,2,10,4,4,1924,2,1,43,3,2,1,3,1,5487,10410,1,0,14,3,2,0,10,2,2,10,4,0,9,0
28,1,783,2,1,2,1,1927,3,1,42,2,2,1,4,2,6834,19255,1,1,12,3,3,1,7,2,3,7,7,0,7,0
29,1,746,2,24,3,5,1928,3,1,45,4,1,7,1,1,1091,10642,1,0,17,3,4,0,1,3,3,1,0,0,0,1
39,2,1251,2,21,4,1,1929,1,0,32,1,2,1,3,2,5736,3987,6,0,19,3,3,1,10,1,3,3,2,1,2,0
27,0,1354,1,2,4,5,1931,2,1,41,3,1,3,2,2,2226,6073,1,0,11,3,3,1,6,3,2,5,3,1,2,0
34,1,735,1,22,4,6,1932,3,1,86,2,2,3,4,2,5747,26496,1,1,15,3,2,0,16,3,3,15,10,6,11,0
28,0,1475,2,13,2,4,1933,4,0,84,3,2,1,3,1,9854,23352,3,1,11,3,4,0,6,0,3,2,0,2,2,1
47,2,1169,1,14,4,5,1934,3,1,64,3,2,3,2,2,5467,2125,8,0,18,3,3,1,16,4,4,8,7,1,7,0
56,0,1443,2,11,5,4,1935,4,0,89,2,2,1,1,2,5380,20328,4,0,16,3,3,1,6,3,3,0,0,0,0,0
39,0,867,1,9,2,2,1936,1,1,87,3,2,4,1,2,5151,12315,1,0,25,4,4,1,10,3,3,10,0,7,9,0
38,1,1394,1,8,3,2,1937,4,0,58,2,2,3,2,3,2133,18115,1,1,16,3,3,1,20,3,3,20,11,0,7,0
58,0,605,2,21,3,1,1938,4,0,72,3,4,6,4,2,17875,11761,4,1,13,3,3,1,29,2,2,1,0,0,0,0
32,1,238,1,5,2,1,1939,1,0,47,4,1,3,3,1,2432,15318,3,1,14,3,1,0,8,2,3,4,1,0,3,1
38,0,1206,1,9,2,1,1940,2,1,71,3,1,3,4,3,4771,14293,2,0,19,3,4,2,10,0,4,5,2,0,3,0
49,1,1064,1,2,1,1,1941,2,1,42,3,5,8,4,2,19161,13738,3,0,15,3,4,0,28,3,3,5,4,4,3,0
42,0,419,2,12,4,4,1943,2,1,77,3,2,1,4,3,5087,2900,3,1,12,3,3,2,14,4,3,0,0,0,0,0
27,1,1337,3,22,3,3,1944,1,0,58,2,1,3,2,2,2863,19555,1,0,12,3,1,0,1,2,3,1,0,0,0,1
35,0,682,2,18,4,2,1945,2,1,71,3,2,1,1,2,5561,15975,0,0,16,3,4,1,6,2,1,5,3,0,4,0
28,2,1103,1,16,3,2,1947,3,1,49,3,1,3,3,1,2144,2122,1,0,14,3,3,0,5,3,2,5,3,1,4,0
31,2,976,1,3,2,2,1948,3,1,48,3,1,3,1,3,3065,3995,1,1,13,3,4,1,4,3,4,4,2,2,3,0
36,2,1351,1,9,4,1,1949,1,1,66,4,1,2,2,2,2810,9238,1,0,22,4,2,0,5,3,3,5,4,0,2,0
34,0,937,2,1,3,4,1950,1,1,32,3,3,1,4,1,9888,6770,1,0,21,4,1,0,14,3,2,14,8,2,1,0
34,0,1239,2,13,4,2,1951,4,1,39,3,3,1,3,3,8628,22914,1,0,18,3,3,1,9,2,2,8,7,1,1,0
26,0,157,1,1,3,2,1952,3,1,95,3,1,2,1,1,2867,20006,0,0,13,3,4,0,8,6,2,7,7,7,6,0
29,0,136,1,1,3,1,1954,1,1,89,3,2,5,1,2,5373,6225,0,0,12,3,1,1,6,5,2,5,3,0,2,0
32,2,1146,1,15,4,2,1955,3,0,34,3,2,5,4,3,6667,16542,5,0,18,3,2,1,9,6,3,5,1,1,2,0
31,1,1125,1,1,3,1,1956,4,1,48,1,2,3,1,2,5003,5771,1,0,21,4,2,0,10,6,3,10,8,8,7,0
28,0,1404,1,17,3,5,1960,3,1,32,2,1,2,4,3,2367,18779,5,0,12,3,1,1,6,2,2,4,1,0,3,1
38,0,1404,2,1,3,1,1961,1,1,59,2,1,7,1,1,2858,11473,4,0,14,3,1,0,20,3,2,1,0,0,0,0
35,0,1224,2,7,4,1,1962,3,0,55,3,2,1,4,2,5204,13586,1,1,11,3,4,0,10,2,3,10,8,0,9,0
27,0,954,2,9,3,4,1965,4,1,44,3,2,1,4,1,4105,5099,1,0,14,3,1,0,7,5,3,7,7,0,7,0
32,0,1373,1,5,4,1,1966,4,1,56,2,2,4,4,1,9679,10138,8,0,24,4,2,0,8,1,3,1,0,0,0,0
31,1,754,2,26,4,4,1967,1,1,63,3,2,1,4,2,5617,21075,1,1,11,3,3,0,10,4,3,10,7,0,8,1
53,0,1168,2,24,4,1,1968,1,1,66,3,3,1,1,1,10448,5843,6,1,13,3,2,0,15,2,2,2,2,2,2,1
54,0,155,1,9,2,1,1969,1,0,67,3,2,3,3,2,2897,22474,3,0,11,3,3,2,9,6,2,4,3,2,3,0
33,1,1303,1,7,2,1,1970,4,1,36,3,2,5,3,3,5968,18079,1,0,20,4,3,3,9,2,3,9,7,2,8,0
43,0,574,1,11,3,1,1971,1,1,30,3,3,5,3,2,7510,16873,1,0,17,3,2,1,10,1,3,10,9,0,9,0
38,1,1444,3,1,4,6,1972,4,1,88,3,1,3,2,2,2991,5224,0,1,11,3,2,1,7,2,3,6,2,1,2,0
55,0,189,3,26,4,3,1973,3,1,71,4,5,6,2,2,19636,25811,4,1,18,3,1,1,35,0,3,10,9,1,4,0
31,0,1276,1,2,1,2,1974,4,0,59,1,1,2,4,3,1129,17536,1,1,11,3,3,3,1,4,3,1,0,0,0,0
39,0,119,2,15,4,4,1975,2,1,77,3,4,1,1,1,13341,25098,0,0,12,3,1,0,21,3,3,20,8,11,10,0
42,2,335,1,23,2,1,1976,4,1,37,2,2,3,3,1,4332,14811,1,0,12,3,4,0,20,2,3,20,9,3,7,0
31,2,697,1,10,3,2,1979,3,0,40,3,3,8,3,2,11031,26862,4,0,20,4,3,1,13,2,4,11,7,4,8,0
54,0,157,1,10,3,2,1980,3,0,77,3,2,4,1,1,4440,25198,6,1,19,3,4,0,9,3,3,5,2,1,4,0
24,0,771,1,1,2,1,1981,2,1,45,2,2,5,3,1,4617,14120,1,0,12,3,2,0,4,2,2,4,3,1,2,0
23,0,571,1,12,2,6,1982,4,1,78,3,1,2,4,1,2647,13672,1,0,13,3,3,0,5,6,4,5,2,1,4,0
40,1,692,1,11,3,5,1985,4,0,73,3,2,2,3,2,6323,26849,1,0,11,3,1,1,10,2,4,10,9,9,4,0
40,0,444,2,2,2,4,1986,2,0,92,3,2,1,2,2,5677,4258,3,0,14,3,3,1,15,4,3,11,8,5,10,0
25,0,309,3,2,3,3,1987,3,0,82,3,1,3,2,2,2187,19655,4,0,14,3,3,0,6,3,3,2,0,1,2,0
30,0,911,1,1,2,2,1989,4,1,76,3,1,2,2,2,3748,4077,1,0,13,3,3,0,12,6,2,12,8,1,7,0
25,0,977,1,2,1,6,1992,4,1,57,3,1,2,3,3,3977,7298,6,1,19,3,3,1,7,2,2,2,2,0,2,0
47,0,1180,1,25,3,2,1993,1,1,84,3,3,5,3,1,8633,13084,2,0,23,4,2,0,25,3,3,17,14,12,11,0
33,2,1313,1,1,2,2,1994,2,1,59,2,1,2,3,3,2008,20439,1,0,12,3,3,3,1,2,2,1,1,0,0,0
38,0,1321,2,1,4,1,1995,4,1,86,3,2,1,2,2,4440,7636,0,0,15,3,1,2,16,3,3,15,13,5,8,0
31,0,1154,2,2,2,1,1996,1,1,54,3,1,7,3,2,3067,6393,0,0,19,3,3,1,3,1,3,2,2,1,2,0
38,1,508,1,6,4,1,1997,1,1,72,2,2,4,3,2,5321,14284,2,0,11,3,4,1,10,1,3,8,3,7,7,0
42,0,557,1,18,4,1,1998,4,1,35,3,2,3,1,3,5410,11189,6,1,17,3,3,1,9,3,2,4,3,1,2,0
41,0,642,1,1,3,1,1999,4,1,76,3,1,3,4,2,2782,21412,3,0,22,4,1,1,12,3,3,5,3,1,0,0
47,2,1162,1,1,1,2,2000,3,0,98,3,3,8,2,2,11957,17231,0,0,18,3,1,2,14,3,1,13,8,5,12,0
35,0,1490,1,11,4,2,2003,4,1,43,3,1,2,3,2,2660,20232,7,1,11,3,3,1,5,3,3,2,2,2,2,0
22,0,581,1,1,2,1,2007,4,1,63,3,1,3,3,1,3375,17624,0,0,12,3,4,0,4,2,4,3,2,1,2,0
35,0,1395,1,9,4,2,2008,2,1,48,3,2,3,3,1,5098,18698,1,0,19,3,2,0,10,5,3,10,7,0,8,0
33,0,501,1,15,2,2,2009,2,0,95,3,2,5,4,2,4878,21653,0,1,13,3,1,1,10,6,3,9,7,8,1,0
32,0,267,1,29,4,1,2010,3,0,49,2,1,2,2,1,2837,15919,1,0,13,3,3,0,6,3,3,6,2,4,1,0
40,0,543,1,1,4,1,2012,1,1,83,3,1,2,4,2,2406,4060,8,0,19,3,3,2,8,3,2,1,0,0,0,0
32,0,234,2,1,4,2,2013,2,1,68,2,1,7,2,2,2269,18024,0,0,14,3,2,1,3,2,3,2,2,2,2,0
39,0,116,1,24,1,1,2014,1,1,52,3,2,3,4,1,4108,5340,7,0,13,3,1,0,18,2,3,7,7,1,7,0
38,0,201,1,10,3,2,2015,2,0,99,1,3,8,3,2,13206,3376,3,0,12,3,1,1,20,3,3,18,16,1,11,0
32,0,801,2,1,4,4,2016,3,0,48,3,3,1,4,2,10422,24032,1,0,19,3,3,2,14,3,3,14,10,5,7,0
37,0,161,1,10,3,1,2017,3,0,42,4,3,8,4,2,13744,15471,1,1,25,4,1,1,16,2,3,16,11,6,8,0
